RT,BPI,TIC,Species,Parts
29.964,1473,28271,Alnus_hirsuta,twigs
29.968,2070,28611,Alnus_hirsuta,twigs
29.981,1829,28311,Alnus_hirsuta,twigs
0.025,1869,30583,Alnus_hirsuta,leaves
0.039,1960,25734,Alnus_hirsuta,leaves
0.052,1571,25234,Alnus_hirsuta,leaves
0.066,1983,25855,Alnus_hirsuta,leaves
0.079,1639,25314,Alnus_hirsuta,leaves
0.092,1651,25038,Alnus_hirsuta,leaves
0.106,1191,24360,Alnus_hirsuta,leaves
0.109,1463,25593,Alnus_hirsuta,leaves
0.113,1619,26019,Alnus_hirsuta,leaves
0.132,1009,22397,Alnus_hirsuta,leaves
0.135,1565,27731,Alnus_hirsuta,leaves
0.149,1908,25818,Alnus_hirsuta,leaves
0.162,1456,28363,Alnus_hirsuta,leaves
0.166,1619,27165,Alnus_hirsuta,leaves
0.179,1503,25226,Alnus_hirsuta,leaves
0.192,1322,23909,Alnus_hirsuta,leaves
0.196,1503,27532,Alnus_hirsuta,leaves
0.209,1322,23995,Alnus_hirsuta,leaves
0.213,1688,25451,Alnus_hirsuta,leaves
0.232,1789,25197,Alnus_hirsuta,leaves
0.245,1531,23355,Alnus_hirsuta,leaves
0.259,1439,26789,Alnus_hirsuta,leaves
0.262,1626,26157,Alnus_hirsuta,leaves
0.275,1607,24326,Alnus_hirsuta,leaves
0.289,1117,24216,Alnus_hirsuta,leaves
0.292,1414,22566,Alnus_hirsuta,leaves
0.296,1717,25819,Alnus_hirsuta,leaves
0.309,1456,25680,Alnus_hirsuta,leaves
0.313,1486,26888,Alnus_hirsuta,leaves
0.316,1798,27497,Alnus_hirsuta,leaves
0.335,1976,25228,Alnus_hirsuta,leaves
0.349,1230,24699,Alnus_hirsuta,leaves
0.352,1672,25814,Alnus_hirsuta,leaves
0.366,1996,26606,Alnus_hirsuta,leaves
0.379,1480,24225,Alnus_hirsuta,leaves
0.382,1568,25640,Alnus_hirsuta,leaves
0.396,1790,26543,Alnus_hirsuta,leaves
0.409,1427,22605,Alnus_hirsuta,leaves
0.413,1873,26638,Alnus_hirsuta,leaves
0.432,1406,25032,Alnus_hirsuta,leaves
0.435,1482,22943,Alnus_hirsuta,leaves
0.439,1619,27221,Alnus_hirsuta,leaves
0.452,1266,24169,Alnus_hirsuta,leaves
0.455,1444,26737,Alnus_hirsuta,leaves
0.459,1899,27502,Alnus_hirsuta,leaves
0.472,1518,23371,Alnus_hirsuta,leaves
0.486,1903,25106,Alnus_hirsuta,leaves
0.499,1537,24326,Alnus_hirsuta,leaves
0.512,1451,23643,Alnus_hirsuta,leaves
0.516,1774,26318,Alnus_hirsuta,leaves
0.535,1871,23714,Alnus_hirsuta,leaves
0.548,1699,23195,Alnus_hirsuta,leaves
0.562,2142,25968,Alnus_hirsuta,leaves
0.575,1538,23175,Alnus_hirsuta,leaves
0.589,1582,25396,Alnus_hirsuta,leaves
0.602,1148,25112,Alnus_hirsuta,leaves
0.606,1402,23743,Alnus_hirsuta,leaves
0.609,1667,26737,Alnus_hirsuta,leaves
0.628,1263,21730,Alnus_hirsuta,leaves
0.632,1736,24356,Alnus_hirsuta,leaves
0.645,1711,25748,Alnus_hirsuta,leaves
0.658,2027,46400,Alnus_hirsuta,leaves
0.672,5517,93459,Alnus_hirsuta,leaves
0.695,4161,80476,Alnus_hirsuta,leaves
0.725,2613,174808,Alnus_hirsuta,leaves
0.758,5342,170462,Alnus_hirsuta,leaves
0.792,22225,347444,Alnus_hirsuta,leaves
0.832,73044,405101,Alnus_hirsuta,leaves
0.866,61364,505819,Alnus_hirsuta,leaves
0.899,32647,268184,Alnus_hirsuta,leaves
0.939,24452,181207,Alnus_hirsuta,leaves
0.972,21073,144736,Alnus_hirsuta,leaves
1.012,10522,84015,Alnus_hirsuta,leaves
1.045,4551,52365,Alnus_hirsuta,leaves
1.069,2463,107725,Alnus_hirsuta,leaves
1.108,2572,76548,Alnus_hirsuta,leaves
1.132,1517,63223,Alnus_hirsuta,leaves
1.145,1331,52449,Alnus_hirsuta,leaves
1.148,1167,61949,Alnus_hirsuta,leaves
1.152,1063,57199,Alnus_hirsuta,leaves
1.155,1261,55487,Alnus_hirsuta,leaves
1.159,953,56450,Alnus_hirsuta,leaves
1.162,1094,52680,Alnus_hirsuta,leaves
1.166,1058,54599,Alnus_hirsuta,leaves
1.169,1359,51635,Alnus_hirsuta,leaves
1.173,1303,52031,Alnus_hirsuta,leaves
1.176,1630,55549,Alnus_hirsuta,leaves
1.19,3368,55382,Alnus_hirsuta,leaves
1.209,6664,59458,Alnus_hirsuta,leaves
1.223,6457,59037,Alnus_hirsuta,leaves
1.236,5289,56366,Alnus_hirsuta,leaves
1.249,2822,51390,Alnus_hirsuta,leaves
1.263,1103,47022,Alnus_hirsuta,leaves
1.266,1897,52672,Alnus_hirsuta,leaves
1.28,1097,48495,Alnus_hirsuta,leaves
1.283,1157,50454,Alnus_hirsuta,leaves
1.287,1116,48356,Alnus_hirsuta,leaves
1.29,1194,47743,Alnus_hirsuta,leaves
1.299,1241,52946,Alnus_hirsuta,leaves
1.303,1406,46945,Alnus_hirsuta,leaves
1.306,1019,47981,Alnus_hirsuta,leaves
1.31,1157,49352,Alnus_hirsuta,leaves
1.313,1686,44561,Alnus_hirsuta,leaves
1.327,1321,45524,Alnus_hirsuta,leaves
1.33,1191,47392,Alnus_hirsuta,leaves
1.334,1107,48406,Alnus_hirsuta,leaves
1.337,1614,49533,Alnus_hirsuta,leaves
1.351,1454,47197,Alnus_hirsuta,leaves
1.354,1580,49437,Alnus_hirsuta,leaves
1.368,1443,56923,Alnus_hirsuta,leaves
1.371,1804,60353,Alnus_hirsuta,leaves
1.385,3338,64185,Alnus_hirsuta,leaves
1.424,3178,64453,Alnus_hirsuta,leaves
1.457,1260,46745,Alnus_hirsuta,leaves
1.461,1517,49777,Alnus_hirsuta,leaves
1.474,1378,45468,Alnus_hirsuta,leaves
1.478,1429,50043,Alnus_hirsuta,leaves
1.481,1355,47228,Alnus_hirsuta,leaves
1.485,1287,50211,Alnus_hirsuta,leaves
1.488,1180,50787,Alnus_hirsuta,leaves
1.492,1111,46968,Alnus_hirsuta,leaves
1.495,1877,50283,Alnus_hirsuta,leaves
1.524,2741,48095,Alnus_hirsuta,leaves
1.538,2039,44756,Alnus_hirsuta,leaves
1.551,1731,41880,Alnus_hirsuta,leaves
1.565,1436,44988,Alnus_hirsuta,leaves
1.568,1487,48873,Alnus_hirsuta,leaves
1.572,1303,43490,Alnus_hirsuta,leaves
1.575,1591,49295,Alnus_hirsuta,leaves
1.589,1025,45566,Alnus_hirsuta,leaves
1.592,1170,49269,Alnus_hirsuta,leaves
1.595,1287,48959,Alnus_hirsuta,leaves
1.605,1356,55237,Alnus_hirsuta,leaves
1.608,1201,48785,Alnus_hirsuta,leaves
1.612,1169,50425,Alnus_hirsuta,leaves
1.615,1015,52215,Alnus_hirsuta,leaves
1.619,1078,50457,Alnus_hirsuta,leaves
1.622,1123,52541,Alnus_hirsuta,leaves
1.626,1106,50186,Alnus_hirsuta,leaves
1.629,847,49485,Alnus_hirsuta,leaves
1.633,976,53552,Alnus_hirsuta,leaves
1.636,1311,52422,Alnus_hirsuta,leaves
1.64,1054,56932,Alnus_hirsuta,leaves
1.643,1508,57713,Alnus_hirsuta,leaves
1.657,5332,67238,Alnus_hirsuta,leaves
1.69,11296,74576,Alnus_hirsuta,leaves
1.729,2535,49511,Alnus_hirsuta,leaves
1.753,1253,44847,Alnus_hirsuta,leaves
1.756,1557,48683,Alnus_hirsuta,leaves
1.77,1347,42272,Alnus_hirsuta,leaves
1.773,1940,44136,Alnus_hirsuta,leaves
1.787,1318,37014,Alnus_hirsuta,leaves
1.79,1103,44609,Alnus_hirsuta,leaves
1.793,1475,44534,Alnus_hirsuta,leaves
1.797,1625,46143,Alnus_hirsuta,leaves
1.816,1393,43451,Alnus_hirsuta,leaves
1.82,1476,46214,Alnus_hirsuta,leaves
1.823,1633,44279,Alnus_hirsuta,leaves
1.836,1518,46260,Alnus_hirsuta,leaves
1.85,1627,44458,Alnus_hirsuta,leaves
1.863,1406,41159,Alnus_hirsuta,leaves
1.867,1978,42328,Alnus_hirsuta,leaves
1.88,1415,43949,Alnus_hirsuta,leaves
1.884,1680,43370,Alnus_hirsuta,leaves
1.897,1366,46307,Alnus_hirsuta,leaves
1.901,1559,48099,Alnus_hirsuta,leaves
1.92,3317,53097,Alnus_hirsuta,leaves
1.934,4511,57801,Alnus_hirsuta,leaves
1.957,1821,54986,Alnus_hirsuta,leaves
1.97,2945,54669,Alnus_hirsuta,leaves
1.984,2251,62454,Alnus_hirsuta,leaves
2.023,1416,50643,Alnus_hirsuta,leaves
2.027,1614,52116,Alnus_hirsuta,leaves
2.04,1696,46513,Alnus_hirsuta,leaves
2.054,1474,41360,Alnus_hirsuta,leaves
2.057,1956,49287,Alnus_hirsuta,leaves
2.07,1472,40273,Alnus_hirsuta,leaves
2.074,1850,39781,Alnus_hirsuta,leaves
2.087,680,37877,Alnus_hirsuta,leaves
2.091,1316,41446,Alnus_hirsuta,leaves
2.094,1778,44012,Alnus_hirsuta,leaves
2.114,1423,44377,Alnus_hirsuta,leaves
2.117,1491,46800,Alnus_hirsuta,leaves
2.121,1522,45950,Alnus_hirsuta,leaves
2.134,1526,45401,Alnus_hirsuta,leaves
2.147,1576,50577,Alnus_hirsuta,leaves
2.161,1610,49231,Alnus_hirsuta,leaves
2.174,1890,50779,Alnus_hirsuta,leaves
2.188,1356,51849,Alnus_hirsuta,leaves
2.191,1370,56203,Alnus_hirsuta,leaves
2.195,1430,56255,Alnus_hirsuta,leaves
2.198,1232,52369,Alnus_hirsuta,leaves
2.208,1486,56437,Alnus_hirsuta,leaves
2.211,1138,53077,Alnus_hirsuta,leaves
2.214,1365,47326,Alnus_hirsuta,leaves
2.218,1492,50237,Alnus_hirsuta,leaves
2.221,1407,48793,Alnus_hirsuta,leaves
2.225,1913,49898,Alnus_hirsuta,leaves
2.238,1311,44608,Alnus_hirsuta,leaves
2.242,1659,46238,Alnus_hirsuta,leaves
2.255,1352,41754,Alnus_hirsuta,leaves
2.259,1578,46595,Alnus_hirsuta,leaves
2.272,1185,44905,Alnus_hirsuta,leaves
2.276,725,47625,Alnus_hirsuta,leaves
2.279,1203,49058,Alnus_hirsuta,leaves
2.283,950,50381,Alnus_hirsuta,leaves
2.286,881,47341,Alnus_hirsuta,leaves
2.29,849,48925,Alnus_hirsuta,leaves
2.293,1210,48485,Alnus_hirsuta,leaves
2.296,1403,51039,Alnus_hirsuta,leaves
2.3,1647,49961,Alnus_hirsuta,leaves
2.319,11104,66932,Alnus_hirsuta,leaves
2.333,18956,82831,Alnus_hirsuta,leaves
2.346,19772,84292,Alnus_hirsuta,leaves
2.36,12707,78627,Alnus_hirsuta,leaves
2.373,7706,69480,Alnus_hirsuta,leaves
2.387,2762,68152,Alnus_hirsuta,leaves
2.426,4914,62321,Alnus_hirsuta,leaves
2.449,2053,51130,Alnus_hirsuta,leaves
2.473,1306,48800,Alnus_hirsuta,leaves
2.476,1166,52822,Alnus_hirsuta,leaves
2.48,1757,56039,Alnus_hirsuta,leaves
2.493,1871,51151,Alnus_hirsuta,leaves
2.512,1435,50510,Alnus_hirsuta,leaves
2.516,1767,51098,Alnus_hirsuta,leaves
2.529,1572,48411,Alnus_hirsuta,leaves
2.543,1779,43877,Alnus_hirsuta,leaves
2.556,1185,48098,Alnus_hirsuta,leaves
2.56,1808,56119,Alnus_hirsuta,leaves
2.573,1863,54832,Alnus_hirsuta,leaves
2.587,1301,56113,Alnus_hirsuta,leaves
2.59,1684,60647,Alnus_hirsuta,leaves
2.61,2642,75221,Alnus_hirsuta,leaves
2.633,5704,80244,Alnus_hirsuta,leaves
2.667,11850,81602,Alnus_hirsuta,leaves
2.69,3519,59872,Alnus_hirsuta,leaves
2.709,1218,52995,Alnus_hirsuta,leaves
2.713,1284,53889,Alnus_hirsuta,leaves
2.716,1613,58114,Alnus_hirsuta,leaves
2.73,1722,49782,Alnus_hirsuta,leaves
2.743,1564,48379,Alnus_hirsuta,leaves
2.757,1885,49285,Alnus_hirsuta,leaves
2.77,1876,58530,Alnus_hirsuta,leaves
2.784,1557,53953,Alnus_hirsuta,leaves
2.813,1672,60344,Alnus_hirsuta,leaves
2.826,2732,61467,Alnus_hirsuta,leaves
2.85,2531,64693,Alnus_hirsuta,leaves
2.873,2111,58895,Alnus_hirsuta,leaves
2.903,1153,48209,Alnus_hirsuta,leaves
2.906,1955,50965,Alnus_hirsuta,leaves
2.92,1658,48247,Alnus_hirsuta,leaves
2.933,1423,55899,Alnus_hirsuta,leaves
2.937,1539,62659,Alnus_hirsuta,leaves
2.95,2069,67787,Alnus_hirsuta,leaves
2.964,2713,72309,Alnus_hirsuta,leaves
2.987,3547,68115,Alnus_hirsuta,leaves
3.007,17176,122784,Alnus_hirsuta,leaves
3.04,15239,118056,Alnus_hirsuta,leaves
3.074,2919,70389,Alnus_hirsuta,leaves
3.093,1744,62556,Alnus_hirsuta,leaves
3.106,1461,62969,Alnus_hirsuta,leaves
3.11,1792,66007,Alnus_hirsuta,leaves
3.133,7630,82080,Alnus_hirsuta,leaves
3.157,3474,77210,Alnus_hirsuta,leaves
3.196,14349,89940,Alnus_hirsuta,leaves
3.22,16883,84749,Alnus_hirsuta,leaves
3.233,10906,71797,Alnus_hirsuta,leaves
3.247,5678,62407,Alnus_hirsuta,leaves
3.27,1682,59134,Alnus_hirsuta,leaves
3.3,2477,63050,Alnus_hirsuta,leaves
3.323,2331,60086,Alnus_hirsuta,leaves
3.346,1510,59181,Alnus_hirsuta,leaves
3.36,1839,59612,Alnus_hirsuta,leaves
3.379,1779,57553,Alnus_hirsuta,leaves
3.393,1849,55091,Alnus_hirsuta,leaves
3.406,2211,58821,Alnus_hirsuta,leaves
3.42,2259,66666,Alnus_hirsuta,leaves
3.453,4275,62203,Alnus_hirsuta,leaves
3.482,1797,72271,Alnus_hirsuta,leaves
3.496,6172,104623,Alnus_hirsuta,leaves
3.529,18071,155813,Alnus_hirsuta,leaves
3.569,4220,84965,Alnus_hirsuta,leaves
3.582,3283,85225,Alnus_hirsuta,leaves
3.616,4010,87616,Alnus_hirsuta,leaves
3.649,13760,99942,Alnus_hirsuta,leaves
3.689,17191,121133,Alnus_hirsuta,leaves
3.722,2111,86164,Alnus_hirsuta,leaves
3.762,6543,99789,Alnus_hirsuta,leaves
3.795,2107,78430,Alnus_hirsuta,leaves
3.829,3088,76903,Alnus_hirsuta,leaves
3.858,3656,78284,Alnus_hirsuta,leaves
3.871,3009,74618,Alnus_hirsuta,leaves
3.885,1948,74558,Alnus_hirsuta,leaves
3.908,1964,70385,Alnus_hirsuta,leaves
3.922,1481,64343,Alnus_hirsuta,leaves
3.925,1817,70823,Alnus_hirsuta,leaves
3.945,2311,77922,Alnus_hirsuta,leaves
3.958,1969,68668,Alnus_hirsuta,leaves
3.972,1716,70456,Alnus_hirsuta,leaves
3.985,1891,72706,Alnus_hirsuta,leaves
4.009,2837,78401,Alnus_hirsuta,leaves
4.032,1641,72547,Alnus_hirsuta,leaves
4.052,1901,71118,Alnus_hirsuta,leaves
4.065,3694,76253,Alnus_hirsuta,leaves
4.089,4548,89870,Alnus_hirsuta,leaves
4.112,4419,96562,Alnus_hirsuta,leaves
4.152,9935,110192,Alnus_hirsuta,leaves
4.185,5535,91180,Alnus_hirsuta,leaves
4.209,1783,73189,Alnus_hirsuta,leaves
4.238,3158,84951,Alnus_hirsuta,leaves
4.262,1783,79706,Alnus_hirsuta,leaves
4.295,1808,73157,Alnus_hirsuta,leaves
4.309,1523,79099,Alnus_hirsuta,leaves
4.328,4280,92913,Alnus_hirsuta,leaves
4.362,6190,103556,Alnus_hirsuta,leaves
4.395,12175,111914,Alnus_hirsuta,leaves
4.435,6166,87386,Alnus_hirsuta,leaves
4.448,3435,78694,Alnus_hirsuta,leaves
4.482,1922,93047,Alnus_hirsuta,leaves
4.521,4574,92975,Alnus_hirsuta,leaves
4.545,3137,91033,Alnus_hirsuta,leaves
4.568,2172,91356,Alnus_hirsuta,leaves
4.592,1784,91843,Alnus_hirsuta,leaves
4.621,2042,90225,Alnus_hirsuta,leaves
4.645,12872,124531,Alnus_hirsuta,leaves
4.678,13813,125414,Alnus_hirsuta,leaves
4.718,11124,133531,Alnus_hirsuta,leaves
4.751,7877,109238,Alnus_hirsuta,leaves
4.775,2633,93023,Alnus_hirsuta,leaves
4.788,2765,93044,Alnus_hirsuta,leaves
4.828,1988,96939,Alnus_hirsuta,leaves
4.851,1428,89398,Alnus_hirsuta,leaves
4.855,1368,99202,Alnus_hirsuta,leaves
4.858,1407,102639,Alnus_hirsuta,leaves
4.862,2336,103546,Alnus_hirsuta,leaves
4.876,1823,89573,Alnus_hirsuta,leaves
4.895,1774,107829,Alnus_hirsuta,leaves
4.908,1491,88743,Alnus_hirsuta,leaves
4.912,1185,95236,Alnus_hirsuta,leaves
4.916,1586,94845,Alnus_hirsuta,leaves
4.929,2558,98590,Alnus_hirsuta,leaves
4.963,11735,130567,Alnus_hirsuta,leaves
5.002,9803,112697,Alnus_hirsuta,leaves
5.026,74908,256112,Alnus_hirsuta,leaves
5.059,66280,247223,Alnus_hirsuta,leaves
5.099,11991,127418,Alnus_hirsuta,leaves
5.132,4197,110600,Alnus_hirsuta,leaves
5.156,11122,117328,Alnus_hirsuta,leaves
5.185,13726,118614,Alnus_hirsuta,leaves
5.209,5747,109076,Alnus_hirsuta,leaves
5.242,2195,97511,Alnus_hirsuta,leaves
5.256,5801,106841,Alnus_hirsuta,leaves
5.285,35252,188361,Alnus_hirsuta,leaves
5.319,17283,157097,Alnus_hirsuta,leaves
5.353,4998,122838,Alnus_hirsuta,leaves
5.392,1582,94522,Alnus_hirsuta,leaves
5.406,1479,102510,Alnus_hirsuta,leaves
5.409,1663,105797,Alnus_hirsuta,leaves
5.423,1861,107551,Alnus_hirsuta,leaves
5.446,2473,110226,Alnus_hirsuta,leaves
5.486,2527,110903,Alnus_hirsuta,leaves
5.519,25712,146725,Alnus_hirsuta,leaves
5.559,13963,140250,Alnus_hirsuta,leaves
5.582,3775,108444,Alnus_hirsuta,leaves
5.606,4027,116204,Alnus_hirsuta,leaves
5.639,8517,125619,Alnus_hirsuta,leaves
5.679,16701,149451,Alnus_hirsuta,leaves
5.712,7489,121759,Alnus_hirsuta,leaves
5.726,3215,124870,Alnus_hirsuta,leaves
5.765,2854,114177,Alnus_hirsuta,leaves
5.799,4667,115092,Alnus_hirsuta,leaves
5.823,3028,103314,Alnus_hirsuta,leaves
5.842,1800,134717,Alnus_hirsuta,leaves
5.856,3151,113633,Alnus_hirsuta,leaves
5.869,4482,109165,Alnus_hirsuta,leaves
5.893,2852,107642,Alnus_hirsuta,leaves
5.916,4242,113283,Alnus_hirsuta,leaves
5.93,9828,119131,Alnus_hirsuta,leaves
5.959,14922,125199,Alnus_hirsuta,leaves
5.983,7317,123044,Alnus_hirsuta,leaves
6.007,3470,112617,Alnus_hirsuta,leaves
6.036,11377,116594,Alnus_hirsuta,leaves
6.059,16637,118826,Alnus_hirsuta,leaves
6.073,12526,111318,Alnus_hirsuta,leaves
6.097,4594,93741,Alnus_hirsuta,leaves
6.11,2640,96723,Alnus_hirsuta,leaves
6.139,1801,111695,Alnus_hirsuta,leaves
6.153,3018,123173,Alnus_hirsuta,leaves
6.187,2910,127974,Alnus_hirsuta,leaves
6.226,1758,102979,Alnus_hirsuta,leaves
6.24,1515,109599,Alnus_hirsuta,leaves
6.253,2461,118118,Alnus_hirsuta,leaves
6.287,49884,239611,Alnus_hirsuta,leaves
6.326,28618,184359,Alnus_hirsuta,leaves
6.36,5647,115576,Alnus_hirsuta,leaves
6.384,2563,109357,Alnus_hirsuta,leaves
6.423,1810,110409,Alnus_hirsuta,leaves
6.437,2771,110711,Alnus_hirsuta,leaves
6.46,4071,115987,Alnus_hirsuta,leaves
6.494,1983,108364,Alnus_hirsuta,leaves
6.523,3816,116618,Alnus_hirsuta,leaves
6.547,4738,112904,Alnus_hirsuta,leaves
6.57,2024,111162,Alnus_hirsuta,leaves
6.584,1977,109283,Alnus_hirsuta,leaves
6.603,3125,145651,Alnus_hirsuta,leaves
6.637,1418,118298,Alnus_hirsuta,leaves
6.64,1535,119746,Alnus_hirsuta,leaves
6.654,1622,113760,Alnus_hirsuta,leaves
6.668,1664,115883,Alnus_hirsuta,leaves
6.681,1706,108678,Alnus_hirsuta,leaves
6.701,4334,152436,Alnus_hirsuta,leaves
6.734,6123,122585,Alnus_hirsuta,leaves
6.768,2927,114436,Alnus_hirsuta,leaves
6.807,1723,102268,Alnus_hirsuta,leaves
6.831,1809,110627,Alnus_hirsuta,leaves
6.844,1539,112063,Alnus_hirsuta,leaves
6.858,2019,106269,Alnus_hirsuta,leaves
6.872,1839,107554,Alnus_hirsuta,leaves
6.891,1907,129903,Alnus_hirsuta,leaves
6.905,1968,108963,Alnus_hirsuta,leaves
6.918,1827,103622,Alnus_hirsuta,leaves
6.932,1625,105396,Alnus_hirsuta,leaves
6.945,3466,121916,Alnus_hirsuta,leaves
6.979,50728,238852,Alnus_hirsuta,leaves
7.018,118528,342080,Alnus_hirsuta,leaves
7.052,51832,193779,Alnus_hirsuta,leaves
7.092,12034,122106,Alnus_hirsuta,leaves
7.115,5304,118375,Alnus_hirsuta,leaves
7.149,5104,116247,Alnus_hirsuta,leaves
7.178,3408,117482,Alnus_hirsuta,leaves
7.212,2877,108634,Alnus_hirsuta,leaves
7.245,1529,108108,Alnus_hirsuta,leaves
7.259,2011,111547,Alnus_hirsuta,leaves
7.288,4466,126566,Alnus_hirsuta,leaves
7.322,47508,186750,Alnus_hirsuta,leaves
7.355,53360,189335,Alnus_hirsuta,leaves
7.395,14056,131003,Alnus_hirsuta,leaves
7.408,8322,132022,Alnus_hirsuta,leaves
7.442,2697,116111,Alnus_hirsuta,leaves
7.481,7135,116212,Alnus_hirsuta,leaves
7.495,12272,131573,Alnus_hirsuta,leaves
7.519,10819,119969,Alnus_hirsuta,leaves
7.558,2361,93162,Alnus_hirsuta,leaves
7.582,1743,100453,Alnus_hirsuta,leaves
7.596,1890,89116,Alnus_hirsuta,leaves
7.61,2094,100321,Alnus_hirsuta,leaves
7.623,1698,94395,Alnus_hirsuta,leaves
7.637,1973,105192,Alnus_hirsuta,leaves
7.677,15362,161287,Alnus_hirsuta,leaves
7.712,8525,139735,Alnus_hirsuta,leaves
7.752,2058,94183,Alnus_hirsuta,leaves
7.776,2169,96006,Alnus_hirsuta,leaves
7.789,2389,97657,Alnus_hirsuta,leaves
7.803,1613,92290,Alnus_hirsuta,leaves
7.817,1514,98012,Alnus_hirsuta,leaves
7.831,1642,95530,Alnus_hirsuta,leaves
7.85,2030,92997,Alnus_hirsuta,leaves
7.864,1820,97674,Alnus_hirsuta,leaves
7.878,2331,96997,Alnus_hirsuta,leaves
7.892,1970,95284,Alnus_hirsuta,leaves
7.916,2282,103850,Alnus_hirsuta,leaves
7.945,8954,137584,Alnus_hirsuta,leaves
7.979,23467,169977,Alnus_hirsuta,leaves
8.013,19756,145990,Alnus_hirsuta,leaves
8.052,4546,107749,Alnus_hirsuta,leaves
8.086,1552,91403,Alnus_hirsuta,leaves
8.099,1823,93326,Alnus_hirsuta,leaves
8.113,1750,89540,Alnus_hirsuta,leaves
8.132,1514,112668,Alnus_hirsuta,leaves
8.146,1677,90334,Alnus_hirsuta,leaves
8.159,1888,91820,Alnus_hirsuta,leaves
8.173,1898,91773,Alnus_hirsuta,leaves
8.186,1821,94980,Alnus_hirsuta,leaves
8.2,1952,89909,Alnus_hirsuta,leaves
8.213,1814,94143,Alnus_hirsuta,leaves
8.233,1962,95825,Alnus_hirsuta,leaves
8.246,1611,92191,Alnus_hirsuta,leaves
8.26,2142,89329,Alnus_hirsuta,leaves
8.273,2760,92757,Alnus_hirsuta,leaves
8.287,4269,99141,Alnus_hirsuta,leaves
8.31,4513,91880,Alnus_hirsuta,leaves
8.34,4167,95016,Alnus_hirsuta,leaves
8.363,8122,97090,Alnus_hirsuta,leaves
8.377,7828,100356,Alnus_hirsuta,leaves
8.401,4175,96242,Alnus_hirsuta,leaves
8.43,4126,95566,Alnus_hirsuta,leaves
8.454,6609,100984,Alnus_hirsuta,leaves
8.487,9820,111130,Alnus_hirsuta,leaves
8.516,4105,120332,Alnus_hirsuta,leaves
8.55,4359,90962,Alnus_hirsuta,leaves
8.564,2953,90694,Alnus_hirsuta,leaves
8.597,6053,101017,Alnus_hirsuta,leaves
8.627,6630,101569,Alnus_hirsuta,leaves
8.65,3167,87777,Alnus_hirsuta,leaves
8.674,2083,89482,Alnus_hirsuta,leaves
8.687,2011,88127,Alnus_hirsuta,leaves
8.707,1841,111344,Alnus_hirsuta,leaves
8.72,1779,81792,Alnus_hirsuta,leaves
8.734,2368,86425,Alnus_hirsuta,leaves
8.757,1838,86995,Alnus_hirsuta,leaves
8.771,1766,84561,Alnus_hirsuta,leaves
8.784,2107,89963,Alnus_hirsuta,leaves
8.814,1626,86811,Alnus_hirsuta,leaves
8.827,2265,81907,Alnus_hirsuta,leaves
8.841,1962,82875,Alnus_hirsuta,leaves
8.854,2313,81022,Alnus_hirsuta,leaves
8.878,2979,88411,Alnus_hirsuta,leaves
8.891,1765,81939,Alnus_hirsuta,leaves
8.921,1999,88318,Alnus_hirsuta,leaves
8.944,1795,88679,Alnus_hirsuta,leaves
8.958,1867,84153,Alnus_hirsuta,leaves
8.971,2164,79107,Alnus_hirsuta,leaves
8.985,1732,76483,Alnus_hirsuta,leaves
9.004,9588,92115,Alnus_hirsuta,leaves
9.028,28089,124026,Alnus_hirsuta,leaves
9.051,23454,113683,Alnus_hirsuta,leaves
9.091,6014,103397,Alnus_hirsuta,leaves
9.114,2391,87919,Alnus_hirsuta,leaves
9.148,2068,75846,Alnus_hirsuta,leaves
9.161,2453,75575,Alnus_hirsuta,leaves
9.175,2064,75349,Alnus_hirsuta,leaves
9.204,1842,76604,Alnus_hirsuta,leaves
9.218,2073,77714,Alnus_hirsuta,leaves
9.231,2040,82405,Alnus_hirsuta,leaves
9.245,1847,75996,Alnus_hirsuta,leaves
9.258,1632,76194,Alnus_hirsuta,leaves
9.288,2024,72521,Alnus_hirsuta,leaves
9.301,1756,75218,Alnus_hirsuta,leaves
9.315,1867,79590,Alnus_hirsuta,leaves
9.328,1844,77786,Alnus_hirsuta,leaves
9.342,1923,82085,Alnus_hirsuta,leaves
9.355,2032,80012,Alnus_hirsuta,leaves
9.369,3936,84175,Alnus_hirsuta,leaves
9.398,10170,94449,Alnus_hirsuta,leaves
9.422,7747,84266,Alnus_hirsuta,leaves
9.445,2747,74816,Alnus_hirsuta,leaves
9.475,1754,100580,Alnus_hirsuta,leaves
9.498,1800,80127,Alnus_hirsuta,leaves
9.522,1876,79769,Alnus_hirsuta,leaves
9.535,2161,76612,Alnus_hirsuta,leaves
9.549,1953,75523,Alnus_hirsuta,leaves
9.578,4293,85030,Alnus_hirsuta,leaves
9.602,3837,85851,Alnus_hirsuta,leaves
9.626,2575,80006,Alnus_hirsuta,leaves
9.665,1932,94974,Alnus_hirsuta,leaves
9.689,2109,74914,Alnus_hirsuta,leaves
9.702,1834,69585,Alnus_hirsuta,leaves
9.716,1830,75880,Alnus_hirsuta,leaves
9.729,1856,68243,Alnus_hirsuta,leaves
9.743,1926,75096,Alnus_hirsuta,leaves
9.762,2098,90675,Alnus_hirsuta,leaves
9.785,1757,77154,Alnus_hirsuta,leaves
9.809,1681,73311,Alnus_hirsuta,leaves
9.833,2098,74500,Alnus_hirsuta,leaves
9.846,2157,74487,Alnus_hirsuta,leaves
9.875,2290,75245,Alnus_hirsuta,leaves
